id_pedido,id_cliente,id_producto,id_transportista,region_destino,monto_venta,costo_envio,costo_producto,fecha_pedido,fecha_promesa,fecha_entrega,estado_envio,dias_transcurridos_reales,dias_prometidos,indicador_cumplimiento,margen_operativo_pedido
PED-10853,CLI-1027,PROD-116,TR-104,Oeste,928,24.02,574,2025-02-26,2025-03-02,2025-03-06,Entregado,8.0,4,Atrasado,329.98
PED-10854,CLI-1004,PROD-103,TR-104,Sur,469,19.53,272,2024-07-02,2024-07-06,2024-07-06,Entregado,4.0,4,A Tiempo,177.47000000000003
PED-10855,CLI-1076,PROD-110,TR-104,Norte,410,34.12,248,2026-02-14,2026-02-18,,Cancelado,,4,En Tránsito / Pendiente,127.88
PED-10856,CLI-1047,PROD-106,TR-102,Norte,1734,11.32,1677,2024-03-21,2024-03-25,2024-03-26,Entregado,5.0,4,Atrasado,45.680000000000064
PED-10857,CLI-1001,PROD-112,TR-101,Oeste,428,19.23,318,2024-01-14,2024-01-17,2024-01-17,Entregado,3.0,3,A Tiempo,90.76999999999998
PED-10858,CLI-1124,PROD-109,TR-103,Sur,2589,29.82,1116,2025-12-08,2025-12-13,2025-12-14,Entregado,6.0,5,Atrasado,1443.1799999999998
PED-10859,CLI-1034,PROD-100,TR-102,Este,57,14.04,12,2024-04-24,2024-04-28,2024-04-29,Entregado,5.0,4,Atrasado,30.96
PED-10860,CLI-1061,PROD-113,TR-102,Este,211,19.68,204,2024-03-29,2024-04-02,2024-04-02,Entregado,4.0,4,A Tiempo,-12.680000000000007
PED-10861,CLI-1029,PROD-105,TR-102,Oeste,880,31.28,276,2026-01-26,2026-01-30,2026-01-30,Entregado,4.0,4,A Tiempo,572.72
PED-10862,CLI-1149,PROD-107,TR-102,Sur,470,8.71,552,2024-10-28,2024-11-01,2024-11-01,Entregado,4.0,4,A Tiempo,-90.70999999999998
PED-10863,CLI-1110,PROD-113,TR-104,Sur,633,9.48,204,2026-01-24,2026-01-28,2026-01-29,Entregado,5.0,4,Atrasado,419.52
PED-10864,CLI-1131,PROD-118,TR-104,Sur,88,23.77,90,2024-08-25,2024-08-29,2024-08-30,Entregado,5.0,4,Atrasado,-25.769999999999996
PED-10865,CLI-1068,PROD-128,TR-104,Este,180,17.69,87,2026-06-29,2026-07-03,2026-07-03,Entregado,4.0,4,A Tiempo,75.31
PED-10866,CLI-1111,PROD-100,TR-102,Este,114,14.65,24,2024-10-21,2024-10-25,2024-10-25,Entregado,4.0,4,A Tiempo,75.35
PED-10867,CLI-1056,PROD-118,TR-103,Este,264,11.98,90,2025-09-08,2025-09-13,2025-09-14,Entregado,6.0,5,Atrasado,162.02
PED-10868,CLI-1099,PROD-113,TR-103,Oeste,633,15.99,102,2026-03-26,2026-03-31,2026-03-30,Entregado,4.0,5,A Tiempo,515.01
PED-10869,CLI-1022,PROD-121,TR-104,Norte,192,11.17,72,2024-05-12,2024-05-16,2024-05-15,Entregado,3.0,4,A Tiempo,108.83000000000001
PED-10870,CLI-1106,PROD-115,TR-103,Sur,243,31.84,216,2024-08-28,2024-09-02,2024-09-01,Entregado,4.0,5,A Tiempo,-4.840000000000003
PED-10871,CLI-1091,PROD-121,TR-102,Norte,64,17.45,36,2024-06-27,2024-07-01,2024-07-02,Entregado,5.0,4,Atrasado,10.549999999999997
PED-10872,CLI-1058,PROD-103,TR-102,Norte,938,28.91,272,2025-05-13,2025-05-17,2025-05-17,Entregado,4.0,4,A Tiempo,637.09
PED-10873,CLI-1142,PROD-108,TR-102,Norte,252,11.26,75,2026-05-23,2026-05-27,2026-05-28,Entregado,5.0,4,Atrasado,165.74
PED-10874,CLI-1112,PROD-125,TR-104,Este,2574,29.23,1653,2026-05-11,2026-05-15,2026-05-14,Entregado,3.0,4,A Tiempo,891.77
PED-10875,CLI-1026,PROD-126,TR-101,Sur,852,12.66,1124,2025-06-03,2025-06-06,2025-06-08,Entregado,5.0,3,Atrasado,-284.65999999999997
PED-10876,CLI-1113,PROD-124,TR-104,Norte,1005,17.37,362,2026-01-20,2026-01-24,2026-01-23,Entregado,3.0,4,A Tiempo,625.63
PED-10877,CLI-1035,PROD-103,TR-102,Centro,469,17.54,544,2025-03-25,2025-03-29,2025-03-28,Entregado,3.0,4,A Tiempo,-92.54000000000002
PED-10878,CLI-1129,PROD-105,TR-101,Centro,880,26.12,828,2024-09-29,2024-10-02,2024-10-02,Entregado,3.0,3,A Tiempo,25.879999999999995
PED-10879,CLI-1038,PROD-124,TR-104,Este,670,32.3,362,2026-03-17,2026-03-21,2026-03-21,Entregado,4.0,4,A Tiempo,275.70000000000005
PED-10880,CLI-1132,PROD-125,TR-103,Sur,2574,33.51,1653,2024-01-31,2024-02-05,2024-02-04,Entregado,4.0,5,A Tiempo,887.4899999999998
PED-10881,CLI-1021,PROD-110,TR-103,Sur,410,18.92,124,2025-02-15,2025-02-20,2025-02-19,Entregado,4.0,5,A Tiempo,267.08
PED-10882,CLI-1009,PROD-121,TR-102,Centro,128,31.97,72,2025-08-11,2025-08-15,2025-08-19,Entregado,8.0,4,Atrasado,24.03
PED-10883,CLI-1077,PROD-123,TR-103,Norte,1377,32.89,834,2024-12-18,2024-12-23,2024-12-27,Entregado,9.0,5,Atrasado,510.1099999999999
PED-10884,CLI-1114,PROD-120,TR-102,Centro,2517,26.98,1082,2026-06-27,2026-07-01,,Cancelado,,4,En Tránsito / Pendiente,1408.02
PED-10885,CLI-1103,PROD-124,TR-102,Oeste,1005,18.83,362,2026-06-21,2026-06-25,2026-06-24,Entregado,3.0,4,A Tiempo,624.17
PED-10886,CLI-1032,PROD-116,TR-103,Centro,1392,28.56,574,2024-08-06,2024-08-11,2024-08-15,Entregado,9.0,5,Atrasado,789.44
PED-10887,CLI-1007,PROD-128,TR-103,Este,180,34.65,58,2024-09-04,2024-09-09,2024-09-09,Entregado,5.0,5,A Tiempo,87.35
PED-10888,CLI-1028,PROD-123,TR-101,Sur,1377,11.78,556,2026-05-11,2026-05-14,2026-05-15,Entregado,4.0,3,Atrasado,809.22
PED-10889,CLI-1031,PROD-114,TR-103,Norte,602,29.84,181,2025-08-09,2025-08-14,2025-08-14,Entregado,5.0,5,A Tiempo,391.15999999999997
PED-10890,CLI-1148,PROD-118,TR-102,Este,264,26.32,135,2024-12-24,2024-12-28,2024-12-29,Entregado,5.0,4,Atrasado,102.68
PED-10891,CLI-1133,PROD-123,TR-102,Este,459,20.54,556,2024-04-17,2024-04-21,2024-04-22,Entregado,5.0,4,Atrasado,-117.54000000000002
PED-10892,CLI-1108,PROD-126,TR-104,Este,852,14.19,1124,2024-03-24,2024-03-28,2024-04-02,Entregado,9.0,4,Atrasado,-286.19000000000005
PED-10893,CLI-1134,PROD-112,TR-104,Sur,642,34.91,212,2026-06-11,2026-06-15,2026-06-15,Entregado,4.0,4,A Tiempo,395.09000000000003
PED-10894,CLI-1125,PROD-123,TR-104,Centro,459,27.35,556,2026-04-23,2026-04-27,2026-04-28,Entregado,5.0,4,Atrasado,-124.35000000000002
PED-10895,CLI-1131,PROD-127,TR-101,Sur,54,12.66,93,2025-12-12,2025-12-15,2025-12-15,Entregado,3.0,3,A Tiempo,-51.66
PED-10896,CLI-1143,PROD-111,TR-101,Centro,862,23.65,1100,2025-09-08,2025-09-11,2025-09-10,Entregado,2.0,3,A Tiempo,-261.65
PED-10897,CLI-1010,PROD-116,TR-102,Oeste,928,21.38,574,2024-04-30,2024-05-04,2024-05-04,Entregado,4.0,4,A Tiempo,332.62
PED-10898,CLI-1036,PROD-104,TR-104,Este,194,13.35,26,2024-02-19,2024-02-23,2024-02-23,Entregado,4.0,4,A Tiempo,154.65
PED-10899,CLI-1125,PROD-100,TR-101,Centro,114,23.69,24,2025-07-14,2025-07-17,2025-07-16,Entregado,2.0,3,A Tiempo,66.31
PED-10900,CLI-1144,PROD-114,TR-103,Norte,903,28.69,181,2026-03-11,2026-03-16,2026-03-17,Entregado,6.0,5,Atrasado,693.31
PED-10901,CLI-1117,PROD-124,TR-104,Norte,670,29.7,181,2025-11-14,2025-11-18,2025-11-19,Entregado,5.0,4,Atrasado,459.29999999999995
PED-10902,CLI-1104,PROD-112,TR-102,Sur,642,28.0,212,2025-02-08,2025-02-12,2025-02-11,Entregado,3.0,4,A Tiempo,402.0
PED-10903,CLI-1022,PROD-127,TR-102,Norte,162,11.78,93,2025-12-25,2025-12-29,2026-01-02,Entregado,8.0,4,Atrasado,57.22
PED-10904,CLI-1049,PROD-119,TR-101,Oeste,279,11.69,43,2025-08-06,2025-08-09,2025-08-09,Entregado,3.0,3,A Tiempo,224.31
PED-10905,CLI-1136,PROD-105,TR-101,Sur,1320,20.27,828,2024-10-08,2024-10-11,2024-10-10,Entregado,2.0,3,A Tiempo,471.73
PED-10906,CLI-1136,PROD-119,TR-103,Sur,93,20.08,86,2025-02-15,2025-02-20,2025-02-20,Entregado,5.0,5,A Tiempo,-13.079999999999998
PED-10907,CLI-1106,PROD-100,TR-103,Sur,57,12.96,36,2025-01-26,2025-01-31,2025-01-30,Entregado,4.0,5,A Tiempo,8.04
PED-10908,CLI-1036,PROD-105,TR-103,Este,880,12.98,828,2026-02-25,2026-03-02,2026-03-06,Entregado,9.0,5,Atrasado,39.01999999999998
PED-10909,CLI-1083,PROD-105,TR-101,Oeste,440,12.28,552,2025-12-31,2026-01-03,,Cancelado,,3,En Tránsito / Pendiente,-124.27999999999997
PED-10910,CLI-1066,PROD-112,TR-101,Centro,642,21.56,106,2024-02-23,2024-02-26,2024-02-27,Entregado,4.0,3,Atrasado,514.44
PED-10911,CLI-1098,PROD-103,TR-103,Sur,938,21.33,272,2024-03-03,2024-03-08,2024-03-09,Entregado,6.0,5,Atrasado,644.67
PED-10912,CLI-1059,PROD-129,TR-101,Sur,195,15.03,17,2024-10-02,2024-10-05,2024-10-06,Entregado,4.0,3,Atrasado,162.97
PED-10913,CLI-1032,PROD-109,TR-104,Centro,863,22.82,1116,2025-04-01,2025-04-05,2025-04-08,Entregado,7.0,4,Atrasado,-275.82000000000005
PED-10914,CLI-1062,PROD-117,TR-104,Centro,918,16.17,816,2025-07-22,2025-07-26,2025-07-25,Entregado,3.0,4,A Tiempo,85.83000000000004
PED-10915,CLI-1042,PROD-100,TR-101,Este,171,34.98,24,2025-05-08,2025-05-11,2025-05-11,Entregado,3.0,3,A Tiempo,112.02000000000001
PED-10916,CLI-1054,PROD-118,TR-103,Norte,264,16.47,45,2024-02-16,2024-02-21,2024-02-22,Entregado,6.0,5,Atrasado,202.53
PED-10917,CLI-1031,PROD-126,TR-102,Norte,1704,24.68,562,2026-01-12,2026-01-16,2026-01-16,Entregado,4.0,4,A Tiempo,1117.32
PED-10918,CLI-1081,PROD-128,TR-103,Oeste,120,15.02,58,2025-10-12,2025-10-17,,Cancelado,,5,En Tránsito / Pendiente,46.980000000000004
PED-10919,CLI-1087,PROD-106,TR-104,Sur,867,32.94,1677,2025-09-05,2025-09-09,2025-09-10,Entregado,5.0,4,Atrasado,-842.94
PED-10920,CLI-1001,PROD-128,TR-101,Oeste,180,21.46,87,2025-11-19,2025-11-22,2025-11-23,Entregado,4.0,3,Atrasado,71.53999999999999
PED-10921,CLI-1020,PROD-125,TR-101,Norte,2574,17.85,551,2025-07-05,2025-07-08,2025-07-14,Entregado,9.0,3,Atrasado,2005.15
PED-10922,CLI-1091,PROD-112,TR-102,Norte,214,20.76,106,2026-05-09,2026-05-13,,Cancelado,,4,En Tránsito / Pendiente,87.24000000000001
PED-10923,CLI-1113,PROD-100,TR-102,Norte,171,17.98,36,2026-01-30,2026-02-03,2026-02-07,Entregado,8.0,4,Atrasado,117.02000000000001
PED-10924,CLI-1077,PROD-125,TR-102,Norte,858,21.56,1102,2024-08-27,2024-08-31,2024-08-31,Entregado,4.0,4,A Tiempo,-265.55999999999995
PED-10925,CLI-1053,PROD-100,TR-102,Este,114,21.76,36,2026-04-20,2026-04-24,2026-04-23,Entregado,3.0,4,A Tiempo,56.239999999999995
PED-10926,CLI-1043,PROD-117,TR-102,Centro,1377,23.48,816,2025-11-06,2025-11-10,2025-11-11,Entregado,5.0,4,Atrasado,537.52
PED-10927,CLI-1032,PROD-123,TR-101,Centro,459,27.82,834,2024-05-10,2024-05-13,2024-05-14,Entregado,4.0,3,Atrasado,-402.82
PED-10928,CLI-1005,PROD-122,TR-103,Oeste,210,25.49,214,2025-11-28,2025-12-03,2025-12-03,Entregado,5.0,5,A Tiempo,-29.49000000000001
PED-10929,CLI-1013,PROD-127,TR-103,Centro,108,26.52,31,2025-03-18,2025-03-23,2025-03-23,Entregado,5.0,5,A Tiempo,50.480000000000004
PED-10930,CLI-1119,PROD-115,TR-103,Centro,243,15.87,108,2025-06-13,2025-06-18,2025-06-19,Entregado,6.0,5,Atrasado,119.13
PED-10931,CLI-1114,PROD-110,TR-101,Centro,615,34.74,124,2025-02-05,2025-02-08,2025-02-07,Entregado,2.0,3,A Tiempo,456.26
PED-10932,CLI-1057,PROD-122,TR-104,Norte,210,16.74,214,2024-03-17,2024-03-21,2024-03-20,Entregado,3.0,4,A Tiempo,-20.74000000000001
PED-10933,CLI-1024,PROD-100,TR-104,Sur,171,30.77,24,2025-03-18,2025-03-22,2025-03-23,Entregado,5.0,4,Atrasado,116.22999999999999
PED-10934,CLI-1121,PROD-107,TR-103,Oeste,1410,33.5,276,2026-05-02,2026-05-07,2026-05-11,Entregado,9.0,5,Atrasado,1100.5
PED-10935,CLI-1112,PROD-124,TR-101,Este,335,32.79,181,2025-10-02,2025-10-05,2025-10-04,Entregado,2.0,3,A Tiempo,121.20999999999998
PED-10936,CLI-1096,PROD-110,TR-101,Sur,205,24.68,248,2026-03-12,2026-03-15,2026-03-15,Entregado,3.0,3,A Tiempo,-67.68
PED-10937,CLI-1110,PROD-102,TR-101,Sur,1686,19.14,1126,2025-11-24,2025-11-27,2025-11-29,Entregado,5.0,3,Atrasado,540.8599999999999
PED-10938,CLI-1105,PROD-107,TR-101,Sur,1410,11.18,828,2025-04-09,2025-04-12,2025-04-12,Entregado,3.0,3,A Tiempo,570.8199999999999
PED-10939,CLI-1006,PROD-114,TR-103,Centro,301,27.4,543,2025-08-24,2025-08-29,2025-08-28,Entregado,4.0,5,A Tiempo,-269.4
PED-10940,CLI-1049,PROD-128,TR-102,Oeste,120,27.7,58,2025-10-14,2025-10-18,2025-10-18,Entregado,4.0,4,A Tiempo,34.3
PED-10941,CLI-1113,PROD-105,TR-102,Norte,440,23.99,552,2024-05-20,2024-05-24,2024-05-23,Entregado,3.0,4,A Tiempo,-135.99
PED-10942,CLI-1131,PROD-120,TR-103,Sur,839,20.94,541,2024-11-14,2024-11-19,2024-11-20,Entregado,6.0,5,Atrasado,277.05999999999995
PED-10943,CLI-1074,PROD-111,TR-101,Sur,862,14.79,550,2025-06-14,2025-06-17,2025-06-18,Entregado,4.0,3,Atrasado,297.21000000000004
PED-10944,CLI-1143,PROD-127,TR-101,Centro,162,29.31,31,2025-03-08,2025-03-11,2025-03-10,Entregado,2.0,3,A Tiempo,101.69
PED-10945,CLI-1087,PROD-106,TR-104,Sur,2601,17.28,1677,2025-12-12,2025-12-16,2025-12-16,Entregado,4.0,4,A Tiempo,906.7199999999998
PED-10946,CLI-1148,PROD-118,TR-103,Este,88,20.54,45,2025-09-22,2025-09-27,2025-09-27,Entregado,5.0,5,A Tiempo,22.460000000000008
PED-10947,CLI-1010,PROD-115,TR-102,Oeste,243,25.03,216,2024-01-04,2024-01-08,2024-01-09,Entregado,5.0,4,Atrasado,1.9699999999999989
PED-10948,CLI-1084,PROD-125,TR-104,Oeste,1716,10.45,551,2024-07-29,2024-08-02,2024-08-01,Entregado,3.0,4,A Tiempo,1154.55
PED-10949,CLI-1007,PROD-117,TR-101,Este,1377,32.69,816,2024-05-25,2024-05-28,2024-05-27,Entregado,2.0,3,A Tiempo,528.31
PED-10950,CLI-1092,PROD-101,TR-101,Oeste,67,27.55,38,2024-07-22,2024-07-25,2024-07-24,Entregado,2.0,3,A Tiempo,1.4500000000000028
PED-10951,CLI-1086,PROD-127,TR-102,Oeste,108,9.06,31,2024-07-01,2024-07-05,2024-07-04,Entregado,3.0,4,A Tiempo,67.94
PED-10952,CLI-1035,PROD-112,TR-101,Centro,428,18.3,106,2024-12-12,2024-12-15,2024-12-15,Entregado,3.0,3,A Tiempo,303.7
PED-10953,CLI-1095,PROD-121,TR-102,Sur,128,10.23,108,2025-06-23,2025-06-27,2025-06-28,Entregado,5.0,4,Atrasado,9.769999999999996
PED-10954,CLI-1033,PROD-125,TR-102,Oeste,1716,24.39,1102,2024-07-15,2024-07-19,,Cancelado,,4,En Tránsito / Pendiente,589.6099999999999
PED-10955,CLI-1062,PROD-129,TR-101,Centro,195,29.42,34,2026-02-20,2026-02-23,2026-02-22,Entregado,2.0,3,A Tiempo,131.57999999999998
PED-10956,CLI-1083,PROD-107,TR-101,Oeste,1410,31.97,828,2025-10-06,2025-10-09,2025-10-08,Entregado,2.0,3,A Tiempo,550.03
PED-10957,CLI-1053,PROD-123,TR-101,Este,1377,12.94,278,2026-03-14,2026-03-17,2026-03-18,Entregado,4.0,3,Atrasado,1086.06
PED-10958,CLI-1130,PROD-111,TR-104,Centro,2586,22.43,1100,2025-06-15,2025-06-19,2025-06-19,Entregado,4.0,4,A Tiempo,1463.5700000000002
PED-10959,CLI-1123,PROD-122,TR-104,Este,630,25.72,321,2025-04-30,2025-05-04,2025-05-04,Entregado,4.0,4,A Tiempo,283.28
PED-10960,CLI-1053,PROD-107,TR-102,Este,470,19.76,552,2025-04-07,2025-04-11,2025-04-11,Entregado,4.0,4,A Tiempo,-101.75999999999999
PED-10961,CLI-1096,PROD-118,TR-102,Sur,88,28.42,45,2026-05-12,2026-05-16,2026-05-17,Entregado,5.0,4,Atrasado,14.579999999999998
PED-10962,CLI-1132,PROD-111,TR-102,Sur,1724,20.89,1100,2025-08-20,2025-08-24,2025-08-28,Entregado,8.0,4,Atrasado,603.1099999999999
PED-10963,CLI-1127,PROD-110,TR-103,Este,205,25.6,248,2025-01-26,2025-01-31,2025-02-05,Entregado,10.0,5,Atrasado,-68.6
PED-10964,CLI-1021,PROD-109,TR-101,Sur,863,10.39,558,2026-03-15,2026-03-18,2026-03-17,Entregado,2.0,3,A Tiempo,294.61
PED-10965,CLI-1009,PROD-117,TR-102,Centro,918,28.25,544,2024-12-07,2024-12-11,2024-12-11,Entregado,4.0,4,A Tiempo,345.75
PED-10966,CLI-1070,PROD-106,TR-102,Sur,2601,8.73,1118,2026-05-25,2026-05-29,2026-05-30,Entregado,5.0,4,Atrasado,1474.27
PED-10967,CLI-1088,PROD-125,TR-104,Sur,858,25.83,1102,2025-02-19,2025-02-23,,Cancelado,,4,En Tránsito / Pendiente,-269.83000000000004
PED-10968,CLI-1038,PROD-127,TR-104,Este,54,14.69,62,2024-08-21,2024-08-25,2024-08-26,Entregado,5.0,4,Atrasado,-22.689999999999998
PED-10969,CLI-1141,PROD-124,TR-104,Norte,335,30.91,362,2026-01-09,2026-01-13,2026-01-13,Entregado,4.0,4,A Tiempo,-57.910000000000025
PED-10970,CLI-1109,PROD-124,TR-104,Norte,335,12.18,362,2024-08-02,2024-08-06,,Cancelado,,4,En Tránsito / Pendiente,-39.18000000000001
PED-10971,CLI-1078,PROD-123,TR-101,Este,918,19.61,278,2025-05-26,2025-05-29,2025-05-29,Entregado,3.0,3,A Tiempo,620.39
PED-10972,CLI-1103,PROD-124,TR-103,Oeste,335,12.57,181,2024-11-29,2024-12-04,,Cancelado,,5,En Tránsito / Pendiente,141.43
PED-10973,CLI-1084,PROD-118,TR-104,Oeste,88,18.74,135,2025-01-25,2025-01-29,2025-01-29,Entregado,4.0,4,A Tiempo,-65.74
PED-10974,CLI-1121,PROD-103,TR-103,Oeste,938,13.04,272,2025-08-06,2025-08-11,2025-08-12,Entregado,6.0,5,Atrasado,652.96
PED-10975,CLI-1045,PROD-101,TR-104,Centro,134,13.96,38,2024-01-28,2024-02-01,2024-01-31,Entregado,3.0,4,A Tiempo,82.03999999999999
PED-10976,CLI-1074,PROD-121,TR-101,Sur,64,31.28,72,2025-04-10,2025-04-13,2025-04-15,Entregado,5.0,3,Atrasado,-39.28
PED-10977,CLI-1040,PROD-103,TR-102,Este,469,33.81,544,2025-07-03,2025-07-07,,Cancelado,,4,En Tránsito / Pendiente,-108.81
PED-10978,CLI-1033,PROD-127,TR-102,Oeste,162,12.71,62,2024-11-13,2024-11-17,2024-11-18,Entregado,5.0,4,Atrasado,87.28999999999999
PED-10979,CLI-1079,PROD-118,TR-102,Centro,176,8.7,45,2025-05-29,2025-06-02,2025-06-02,Entregado,4.0,4,A Tiempo,122.30000000000001
PED-10980,CLI-1036,PROD-114,TR-101,Este,903,32.62,362,2026-04-24,2026-04-27,2026-04-26,Entregado,2.0,3,A Tiempo,508.38
PED-10981,CLI-1125,PROD-114,TR-104,Centro,602,31.85,543,2025-08-12,2025-08-16,2025-08-18,Entregado,6.0,4,Atrasado,27.149999999999977
PED-10982,CLI-1076,PROD-112,TR-102,Norte,642,20.63,212,2025-03-01,2025-03-05,,Cancelado,,4,En Tránsito / Pendiente,409.37
PED-10983,CLI-1046,PROD-122,TR-101,Norte,210,15.76,107,2025-02-06,2025-02-09,2025-02-08,Entregado,2.0,3,A Tiempo,87.24000000000001
PED-10984,CLI-1137,PROD-109,TR-101,Oeste,1726,34.8,1116,2025-12-15,2025-12-18,2025-12-17,Entregado,2.0,3,A Tiempo,575.2
PED-10985,CLI-1141,PROD-103,TR-103,Norte,938,20.45,544,2024-03-19,2024-03-24,2024-03-25,Entregado,6.0,5,Atrasado,373.54999999999995
PED-10986,CLI-1129,PROD-101,TR-104,Centro,134,28.27,38,2024-01-28,2024-02-01,,Cancelado,,4,En Tránsito / Pendiente,67.73
PED-10987,CLI-1101,PROD-101,TR-101,Norte,134,28.34,57,2024-09-13,2024-09-16,2024-09-20,Entregado,7.0,3,Atrasado,48.66
PED-10988,CLI-1017,PROD-102,TR-102,Este,1686,30.8,1126,2025-12-31,2026-01-04,2026-01-03,Entregado,3.0,4,A Tiempo,529.2
PED-10989,CLI-1043,PROD-126,TR-101,Centro,852,28.15,1686,2025-09-13,2025-09-16,2025-09-20,Entregado,7.0,3,Atrasado,-862.15
PED-10990,CLI-1002,PROD-121,TR-103,Sur,64,9.41,108,2024-06-06,2024-06-11,2024-06-10,Entregado,4.0,5,A Tiempo,-53.41
PED-10991,CLI-1136,PROD-106,TR-104,Sur,1734,16.67,1677,2025-12-14,2025-12-18,2025-12-20,Entregado,6.0,4,Atrasado,40.32999999999993
PED-10992,CLI-1001,PROD-101,TR-104,Oeste,134,13.8,19,2026-02-24,2026-02-28,2026-02-27,Entregado,3.0,4,A Tiempo,101.2
PED-10993,CLI-1004,PROD-113,TR-101,Sur,633,10.17,306,2024-01-15,2024-01-18,2024-01-17,Entregado,2.0,3,A Tiempo,316.83000000000004
PED-10994,CLI-1024,PROD-125,TR-102,Sur,2574,30.11,551,2026-01-11,2026-01-15,2026-01-15,Entregado,4.0,4,A Tiempo,1992.8899999999999
PED-10995,CLI-1082,PROD-117,TR-102,Centro,918,11.7,544,2025-10-01,2025-10-05,2025-10-06,Entregado,5.0,4,Atrasado,362.29999999999995
PED-10996,CLI-1091,PROD-110,TR-102,Norte,205,14.14,248,2024-01-16,2024-01-20,2024-01-20,Entregado,4.0,4,A Tiempo,-57.139999999999986
PED-10997,CLI-1056,PROD-102,TR-103,Este,843,19.39,563,2025-10-27,2025-11-01,2025-10-31,Entregado,4.0,5,A Tiempo,260.61
PED-10998,CLI-1127,PROD-103,TR-102,Este,938,26.95,816,2024-09-14,2024-09-18,2024-09-19,Entregado,5.0,4,Atrasado,95.04999999999995
PED-10999,CLI-1034,PROD-110,TR-102,Este,410,21.28,372,2025-10-12,2025-10-16,2025-10-17,Entregado,5.0,4,Atrasado,16.720000000000027
PED-11000,CLI-1149,PROD-114,TR-104,Sur,903,27.17,543,2025-06-07,2025-06-11,2025-06-10,Entregado,3.0,4,A Tiempo,332.83000000000004
PED-11001,CLI-1003,PROD-107,TR-101,Norte,940,28.05,276,2025-09-23,2025-09-26,2025-09-25,Entregado,2.0,3,A Tiempo,635.95
PED-11002,CLI-1062,PROD-119,TR-101,Centro,186,12.52,43,2024-03-02,2024-03-05,2024-03-05,Entregado,3.0,3,A Tiempo,130.48
PED-11003,CLI-1052,PROD-120,TR-101,Oeste,1678,31.75,1623,2024-08-31,2024-09-03,2024-09-04,Entregado,4.0,3,Atrasado,23.25
PED-11004,CLI-1081,PROD-120,TR-101,Oeste,2517,28.39,1082,2025-06-17,2025-06-20,2025-06-20,Entregado,3.0,3,A Tiempo,1406.6100000000001
PED-11005,CLI-1058,PROD-127,TR-103,Norte,54,34.69,93,2024-12-16,2024-12-21,2024-12-22,Entregado,6.0,5,Atrasado,-73.69
PED-11006,CLI-1056,PROD-119,TR-104,Este,279,10.21,43,2025-06-17,2025-06-21,2025-06-21,Entregado,4.0,4,A Tiempo,225.79000000000002
PED-11007,CLI-1125,PROD-102,TR-102,Centro,843,10.93,563,2024-02-23,2024-02-27,2024-02-26,Entregado,3.0,4,A Tiempo,269.07000000000005
PED-11008,CLI-1140,PROD-126,TR-102,Oeste,2556,16.75,1124,2024-08-29,2024-09-02,2024-09-02,Entregado,4.0,4,A Tiempo,1415.25
PED-11009,CLI-1050,PROD-107,TR-104,Este,940,20.38,828,2024-06-29,2024-07-03,2024-07-03,Entregado,4.0,4,A Tiempo,91.62
PED-11010,CLI-1051,PROD-108,TR-104,Centro,168,12.95,50,2024-03-22,2024-03-26,2024-03-26,Entregado,4.0,4,A Tiempo,105.05000000000001
PED-11011,CLI-1112,PROD-113,TR-104,Este,211,19.83,204,2026-02-17,2026-02-21,2026-02-21,Entregado,4.0,4,A Tiempo,-12.829999999999984
PED-11012,CLI-1021,PROD-124,TR-103,Sur,1005,15.32,181,2025-09-01,2025-09-06,2025-09-07,Entregado,6.0,5,Atrasado,808.68
PED-11013,CLI-1116,PROD-109,TR-104,Centro,1726,27.44,558,2025-07-29,2025-08-02,2025-08-01,Entregado,3.0,4,A Tiempo,1140.56
PED-11014,CLI-1050,PROD-104,TR-102,Este,194,33.03,52,2024-01-05,2024-01-09,,Cancelado,,4,En Tránsito / Pendiente,108.97
PED-11015,CLI-1095,PROD-112,TR-104,Sur,214,31.95,212,2024-11-11,2024-11-15,,Cancelado,,4,En Tránsito / Pendiente,-29.94999999999999
PED-11016,CLI-1031,PROD-112,TR-102,Norte,642,22.0,212,2024-07-17,2024-07-21,2024-07-21,Entregado,4.0,4,A Tiempo,408.0
PED-11017,CLI-1125,PROD-120,TR-103,Centro,1678,15.04,1623,2025-12-14,2025-12-19,2025-12-24,Entregado,10.0,5,Atrasado,39.960000000000036
PED-11018,CLI-1092,PROD-120,TR-101,Oeste,1678,20.57,1623,2025-12-15,2025-12-18,2025-12-17,Entregado,2.0,3,A Tiempo,34.430000000000064
PED-11019,CLI-1037,PROD-108,TR-102,Sur,84,11.59,25,2025-09-08,2025-09-12,2025-09-13,Entregado,5.0,4,Atrasado,47.41
PED-11020,CLI-1098,PROD-112,TR-101,Sur,214,15.2,212,2025-06-14,2025-06-17,2025-06-17,Entregado,3.0,3,A Tiempo,-13.199999999999989
PED-11021,CLI-1077,PROD-116,TR-104,Norte,1392,11.4,287,2025-08-23,2025-08-27,2025-08-27,Entregado,4.0,4,A Tiempo,1093.6
PED-11022,CLI-1146,PROD-124,TR-103,Norte,335,19.05,543,2026-04-13,2026-04-18,2026-04-19,Entregado,6.0,5,Atrasado,-227.05
PED-11023,CLI-1043,PROD-126,TR-104,Centro,2556,25.84,1124,2024-01-02,2024-01-06,2024-01-11,Entregado,9.0,4,Atrasado,1406.1599999999999
